日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-03-30,6.67,6.72,6.76,6.61,49647572,371658800.0,2.22,-0.44,-0.03,0.42
2023-03-31,6.85,6.93,7.03,6.79,83703512,644939088.0,3.57,3.13,0.21,0.7
2023-04-03,7.07,6.89,7.07,6.81,49592845,381293488.0,3.75,-0.58,-0.04,0.42
2023-04-04,6.85,6.82,6.88,6.63,58974668,445313920.0,3.63,-1.02,-0.07,0.49
2023-04-06,6.82,6.92,6.93,6.67,52635666,401870800.0,3.81,1.47,0.1,0.44
2023-04-11,7.06,7.04,7.23,6.89,56984785,444205216.0,4.91,1.73,0.12,0.48
2023-04-12,7.05,7.15,7.2,7.04,54880777,434549344.0,2.27,1.56,0.11,0.46
2023-04-13,7.04,7.3,7.31,7.01,54653227,439063616.0,4.2,2.1,0.15,0.46
2023-04-14,7.31,7.36,7.42,7.25,42177720,342446080.0,2.33,0.82,0.06,0.35
2023-04-17,7.25,7.35,7.37,7.22,30767414,248932487.0,2.04,-0.14,-0.01,0.26
2023-04-18,7.26,7.35,7.39,7.26,27997494,227462395.0,1.77,0.0,0.0,0.23
2023-04-19,7.35,7.23,7.36,7.11,30329253,243267181.0,3.4,-1.63,-0.12,0.25
2023-04-20,7.26,7.13,7.29,7.11,19815902,157550893.0,2.49,-1.38,-0.1,0.17
2023-04-21,7.12,7.12,7.2,7.01,29174319,230206329.0,2.66,-0.14,-0.01,0.24
2023-04-24,7.14,7.39,7.47,7.14,45385815,369461760.0,4.63,3.79,0.27,0.38
2023-04-25,7.39,6.93,7.39,6.91,35999633,280746640.0,6.5,-6.22,-0.46,0.3
2023-04-26,6.93,7.1,7.13,6.92,25825268,201987633.0,3.03,2.45,0.17,0.22
2023-04-27,7.1,7.04,7.19,7.0,25766414,202449741.0,2.68,-0.85,-0.06,0.22
2023-04-28,7.11,7.19,7.3,7.05,31148277,248718878.0,3.55,2.13,0.15,0.26
2023-05-02,7.26,7.07,7.34,6.93,22044659,173508022.0,5.7,-1.67,-0.12,0.19
2023-05-03,7.07,7.07,7.13,6.95,7906094,61931055.0,2.55,0.0,0.0,0.07
2023-05-04,7.12,7.32,7.4,7.12,31855166,258489026.0,3.96,3.54,0.25,0.27
2023-05-05,7.44,7.28,7.46,7.25,23889123,194011455.0,2.87,-0.55,-0.04,0.2
2023-05-08,7.28,7.25,7.35,7.12,23214385,185394914.0,3.16,-0.41,-0.03,0.2
2023-05-09,7.22,6.98,7.23,6.98,26882532,211090548.0,3.45,-3.72,-0.27,0.23
2023-05-10,7.05,7.06,7.12,6.96,19749322,154967173.0,2.29,1.15,0.08,0.17
2023-05-11,7.11,6.92,7.12,6.86,29886007,231852786.0,3.68,-1.98,-0.14,0.25
2023-05-12,6.89,6.89,6.96,6.84,16746235,128689493.0,1.73,-0.43,-0.03,0.14
2023-05-15,6.92,7.02,7.05,6.88,23380980,181240767.0,2.47,1.89,0.13,0.2
2023-05-16,7.06,7.04,7.1,6.97,19925850,155983428.0,1.85,0.28,0.02,0.17
2023-05-17,7.0,6.74,7.05,6.74,27929919,212921396.0,4.4,-4.26,-0.3,0.23
2023-05-18,6.75,6.71,6.85,6.66,37858170,284494816.0,2.82,-0.45,-0.03,0.32
2023-05-19,6.69,6.67,6.76,6.58,18453984,137901512.0,2.68,-0.6,-0.04,0.16
2023-05-22,6.67,6.82,6.93,6.67,35286764,269088496.0,3.9,2.25,0.15,0.3
2023-05-23,6.84,6.87,6.96,6.77,16611150,127469572.0,2.79,0.73,0.05,0.14
2023-05-24,6.83,6.66,6.84,6.62,28486050,212809300.0,3.2,-3.06,-0.21,0.24
2023-05-25,6.6,6.44,6.63,6.43,39752320,290043552.0,3.0,-3.3,-0.22,0.33
2023-05-29,6.41,6.12,6.44,6.03,64596817,450790176.0,6.37,-4.97,-0.32,0.54
2023-05-30,6.21,6.06,6.24,5.94,40789684,279275376.0,4.9,-0.98,-0.06,0.34
2023-05-31,6.0,6.03,6.09,5.89,73295417,497557856.0,3.3,-0.5,-0.03,0.62
2023-06-01,5.91,5.9,5.98,5.78,40455007,270695600.0,3.32,-2.16,-0.13,0.34
2023-06-02,5.94,6.02,6.04,5.93,54702423,371636480.0,1.86,2.03,0.12,0.46
2023-06-05,5.97,6.06,6.11,5.96,28577282,192290388.0,2.49,0.66,0.04,0.24
2023-06-06,6.06,6.03,6.14,6.01,22992317,155068546.0,2.15,-0.5,-0.03,0.19
2023-06-07,6.05,5.97,6.13,5.94,37754129,252169868.0,3.15,-1.0,-0.06,0.32
2023-06-08,5.99,6.04,6.08,5.91,26070809,174315154.0,2.85,1.17,0.07,0.22
2023-06-09,6.02,6.06,6.13,6.0,20956173,141543416.0,2.15,0.33,0.02,0.18
2023-06-12,6.04,6.0,6.12,5.92,16327462,108967253.0,3.3,-0.99,-0.06,0.14
2023-06-13,5.98,6.02,6.06,5.93,36621924,244696237.0,2.17,0.33,0.02,0.31
2023-06-14,6.01,5.92,6.03,5.87,29763783,196904911.0,2.66,-1.66,-0.1,0.25
2023-06-15,5.95,6.07,6.09,5.87,57192682,382532192.0,3.72,2.53,0.15,0.48
2023-06-16,6.01,6.3,6.38,6.01,70981473,494323088.0,6.1,3.79,0.23,0.6
2023-06-19,6.3,6.36,6.43,6.26,36206124,254241588.0,2.7,0.95,0.06,0.3
2023-06-20,6.4,6.4,6.51,6.35,57667809,408894176.0,2.52,0.63,0.04,0.48
2023-06-21,6.32,6.19,6.32,6.05,48301110,331715664.0,4.22,-3.28,-0.21,0.41
2023-06-23,6.19,5.97,6.19,5.96,16838319,112710469.0,3.72,-3.55,-0.22,0.14
2023-06-26,6.02,6.09,6.16,5.97,36558344,246608663.0,3.18,2.01,0.12,0.31
2023-06-27,6.14,6.22,6.27,6.07,21555770,148087032.0,3.28,2.13,0.13,0.18
2023-06-28,6.23,6.13,6.24,6.06,18812076,128321691.0,2.89,-1.45,-0.09,0.16
2023-06-29,6.14,6.08,6.16,5.97,26925693,181452264.0,3.1,-0.82,-0.05,0.23
2023-06-30,6.08,6.13,6.21,6.03,30970626,210801364.0,2.96,0.82,0.05,0.26
2023-07-03,6.13,6.1,6.19,6.01,36869930,249094926.0,2.94,-0.49,-0.03,0.31
2023-07-04,6.05,6.28,6.34,6.05,33673463,232627540.0,4.75,2.95,0.18,0.28
2023-07-05,6.2,6.16,6.26,6.09,21339840,145919744.0,2.71,-1.91,-0.12,0.18
2023-07-06,6.12,5.98,6.13,5.94,37369977,249867817.0,3.08,-2.92,-0.18,0.31
2023-07-07,5.98,5.82,6.0,5.82,32672090,214425486.0,3.01,-2.68,-0.16,0.27
2023-07-10,5.84,5.84,5.95,5.79,23826495,155176366.0,2.75,0.34,0.02,0.2
2023-07-11,5.97,5.74,5.97,5.74,31790919,205351778.0,3.94,-1.71,-0.1,0.27
2023-07-12,5.79,5.67,5.79,5.6,44436233,281796832.0,3.31,-1.22,-0.07,0.37
2023-07-13,5.67,5.79,5.87,5.67,58915903,380919024.0,3.53,2.12,0.12,0.49
2023-07-14,5.77,5.72,5.79,5.7,39462121,253514598.0,1.55,-1.21,-0.07,0.33
2023-07-18,5.73,5.64,5.75,5.58,28684061,181266528.0,2.97,-1.4,-0.08,0.24
2023-07-19,5.67,5.54,5.67,5.45,29506869,182883028.0,3.9,-1.77,-0.1,0.25
2023-07-20,5.57,5.61,5.69,5.55,17828908,112196638.0,2.53,1.26,0.07,0.15
2023-07-21,5.61,5.65,5.78,5.58,25887049,165173024.0,3.57,0.71,0.04,0.22
2023-07-24,5.57,5.59,5.73,5.47,28911277,181145803.0,4.6,-1.06,-0.06,0.24
2023-07-25,5.72,5.71,5.77,5.6,27965140,177931570.0,3.04,2.15,0.12,0.23
2023-07-26,5.71,5.68,5.76,5.62,16598874,105820452.0,2.45,-0.53,-0.03,0.14
2023-07-27,5.68,5.78,5.82,5.67,23570886,151671383.0,2.64,1.76,0.1,0.2
2023-07-28,5.72,5.87,5.92,5.69,37389200,243970029.0,3.98,1.56,0.09,0.31
2023-07-31,5.91,5.81,5.97,5.78,50984114,333333536.0,3.24,-1.02,-0.06,0.43
2023-08-01,5.81,5.82,6.04,5.78,53976024,353244928.0,4.48,0.17,0.01,0.45
2023-08-02,5.82,5.5,5.85,5.49,58565467,367180960.0,6.19,-5.5,-0.32,0.49
2023-08-03,5.53,5.52,5.6,5.39,40631057,252071434.0,3.82,0.36,0.02,0.34
2023-08-04,5.54,5.5,5.63,5.44,32555639,201191750.0,3.44,-0.36,-0.02,0.27
2023-08-07,5.5,5.24,5.5,5.15,83546563,493964016.0,6.36,-4.73,-0.26,0.7
2023-08-08,5.17,5.09,5.24,5.0,105328224,610479984.0,4.58,-2.86,-0.15,0.88
2023-08-09,5.12,5.2,5.32,5.1,69546088,410808160.0,4.32,2.16,0.11,0.58
2023-08-10,5.17,5.21,5.26,5.04,54775526,320774752.0,4.23,0.19,0.01,0.46
2023-08-11,5.21,5.09,5.23,5.08,40303214,234122907.0,2.88,-2.3,-0.12,0.34
2023-08-14,5.03,5.16,5.17,4.96,39868343,230148038.0,4.13,1.38,0.07,0.33
2023-08-15,5.14,5.17,5.23,5.06,27155228,158249539.0,3.29,0.19,0.01,0.23
2023-08-16,5.17,5.15,5.23,5.09,27066913,157726286.0,2.71,-0.39,-0.02,0.23
2023-08-17,5.06,5.12,5.14,5.0,23279630,134357513.0,2.72,-0.58,-0.03,0.2
2023-08-18,5.13,4.97,5.13,4.94,39655692,224830468.0,3.71,-2.93,-0.15,0.33
2023-08-21,4.95,4.94,5.01,4.82,42047804,235569716.0,3.82,-0.6,-0.03,0.35
2023-08-22,4.96,4.97,5.09,4.9,28409562,161056748.0,3.85,0.61,0.03,0.24
2023-08-23,4.98,4.95,5.01,4.9,24615664,138502075.0,2.21,-0.4,-0.02,0.21
2023-08-24,4.96,5.12,5.22,4.93,65993601,381616432.0,5.86,3.43,0.17,0.55
2023-08-25,5.13,5.12,5.21,5.02,33060023,192094635.0,3.71,0.0,0.0,0.28
2023-08-28,5.27,5.22,5.35,5.2,47139640,281438448.0,2.93,1.95,0.1,0.4
2023-08-29,5.24,5.33,5.37,5.16,51531205,308372176.0,4.02,2.11,0.11,0.43
2023-08-30,5.35,5.26,5.41,5.24,48343513,289070208.0,3.19,-1.31,-0.07,0.41
2023-08-31,5.26,5.22,5.3,5.18,71030969,419634752.0,2.28,-0.76,-0.04,0.6
2023-09-04,5.29,5.3,5.35,5.21,44658620,266332134.0,2.68,1.53,0.08,0.38
2023-09-05,5.3,5.17,5.3,5.15,29289157,172306476.0,2.83,-2.45,-0.13,0.25
2023-09-06,5.09,5.15,5.17,4.98,45294096,260732959.0,3.68,-0.39,-0.02,0.38
2023-09-07,5.14,5.13,5.21,5.09,27461528,156011516.0,2.33,-0.39,-0.02,0.23
2023-09-11,5.14,5.23,5.26,5.11,47587532,273993072.0,2.92,1.95,0.1,0.4
2023-09-12,5.18,5.21,5.26,5.12,20225006,116151333.0,2.68,-0.38,-0.02,0.17
2023-09-13,5.26,5.19,5.27,5.16,31005516,178278828.0,2.11,-0.38,-0.02,0.26
2023-09-14,5.21,5.2,5.26,5.14,26555658,152543467.0,2.31,0.19,0.01,0.22
2023-09-15,5.23,5.35,5.41,5.18,51742837,304196768.0,4.42,2.88,0.15,0.43
2023-09-18,5.37,5.38,5.57,5.32,53376015,319667600.0,4.67,0.56,0.03,0.45
2023-09-19,5.37,5.33,5.41,5.31,24173580,142095526.0,1.86,-0.93,-0.05,0.2
2023-09-20,5.37,5.29,5.38,5.25,21785818,127018058.0,2.44,-0.75,-0.04,0.18
2023-09-21,5.31,5.18,5.34,5.14,22651405,129752213.0,3.78,-2.08,-0.11,0.19
2023-09-22,5.12,5.24,5.26,5.04,36773102,209928810.0,4.25,1.16,0.06,0.31
2023-09-25,5.22,5.17,5.27,5.14,26373902,151280527.0,2.48,-1.34,-0.07,0.22
2023-09-26,5.11,5.05,5.17,5.0,32636302,183377634.0,3.29,-2.32,-0.12,0.27
2023-09-27,5.03,5.21,5.24,5.01,55485954,316866368.0,4.55,3.17,0.16,0.47
2023-09-28,5.2,5.15,5.26,5.14,27978016,160127833.0,2.3,-1.15,-0.06,0.24
2023-09-29,5.15,5.2,5.24,5.09,29287280,167408994.0,2.91,0.97,0.05,0.25
2023-10-03,5.13,4.85,5.13,4.72,76639037,413208416.0,7.88,-6.73,-0.35,0.64
2023-10-04,4.85,4.75,4.86,4.71,32987778,174133471.0,3.09,-2.06,-0.1,0.28
2023-10-05,4.76,4.76,4.78,4.66,49095106,259132238.0,2.53,0.21,0.01,0.41
2023-10-06,4.82,4.87,4.94,4.78,41276320,223165338.0,3.36,2.31,0.11,0.35
2023-10-09,4.9,4.96,5.02,4.9,24840286,136659542.0,2.46,1.85,0.09,0.21
2023-10-10,4.97,4.98,5.04,4.95,39203499,216692358.0,1.81,0.4,0.02,0.33
2023-10-11,5.04,5.18,5.26,4.98,58133305,332960624.0,5.62,4.02,0.2,0.49
2023-10-12,5.26,5.34,5.38,5.18,42349551,247790536.0,3.86,3.09,0.16,0.36
2023-10-13,5.29,5.16,5.29,5.15,31789404,183178614.0,2.62,-3.37,-0.18,0.27
2023-10-16,5.16,5.14,5.33,5.12,31552665,180836563.0,4.07,-0.39,-0.02,0.27
2023-10-17,5.21,5.18,5.23,5.12,17131800,97802627.0,2.14,0.78,0.04,0.14
2023-10-18,5.16,5.09,5.16,5.04,21944142,123922843.0,2.32,-1.74,-0.09,0.18
2023-10-19,5.01,4.99,5.09,4.96,36166660,200478329.0,2.55,-1.96,-0.1,0.3
2023-10-20,4.95,5.04,5.06,4.91,25186984,139833014.0,3.01,1.0,0.05,0.21
2023-10-24,5.03,5.22,5.26,4.94,59853607,341466832.0,6.35,3.57,0.18,0.5
2023-10-25,5.37,5.44,5.5,5.32,84276512,502327712.0,3.45,4.21,0.22,0.71
2023-10-26,5.48,5.47,5.54,5.35,73300682,439205472.0,3.49,0.55,0.03,0.62
2023-10-27,5.47,6.12,6.17,5.43,154306251,1002698272.0,13.53,11.88,0.65,1.3
2023-10-30,6.05,6.16,6.26,6.02,88839417,595665184.0,3.92,0.65,0.04,0.75
2023-10-31,6.15,6.29,6.4,6.09,97558642,666904736.0,5.03,2.11,0.13,0.82
2023-11-01,6.31,6.28,6.39,6.13,57348157,389294592.0,4.13,-0.16,-0.01,0.48
2023-11-02,6.34,6.31,6.42,6.19,61218352,418259920.0,3.66,0.48,0.03,0.51
2023-11-03,6.41,6.39,6.49,6.31,51362818,356621824.0,2.85,1.27,0.08,0.43
2023-11-06,6.51,6.59,6.87,6.5,122508559,888655888.0,5.79,3.13,0.2,1.03
2023-11-07,6.46,6.4,6.55,6.37,64784117,451621856.0,2.73,-2.88,-0.19,0.54
2023-11-08,6.46,6.47,6.63,6.4,74882225,528481376.0,3.59,1.09,0.07,0.63
2023-11-09,6.49,6.31,6.56,6.31,38383531,265639712.0,3.86,-2.47,-0.16,0.32
2023-11-10,6.28,6.29,6.31,6.17,45183799,307413328.0,2.22,-0.32,-0.02,0.38
2023-11-13,6.26,6.33,6.36,6.22,30837284,210511164.0,2.23,0.64,0.04,0.26
2023-11-14,6.34,6.29,6.41,6.22,47735179,326624592.0,3.0,-0.63,-0.04,0.4
2023-11-15,6.42,6.66,6.68,6.39,82408100,584434432.0,4.61,5.88,0.37,0.69
2023-11-16,6.71,6.23,6.71,6.16,84905253,577983456.0,8.26,-6.46,-0.43,0.71
2023-11-17,6.23,6.31,6.33,6.13,59444068,404260240.0,3.21,1.28,0.08,0.5
2023-11-20,6.4,6.48,6.51,6.29,37967950,265378340.0,3.49,2.69,0.17,0.32
2023-11-21,6.53,6.35,6.53,6.33,48321914,335612208.0,3.09,-2.01,-0.13,0.41
2023-11-22,6.31,6.31,6.35,6.23,25444911,173953450.0,1.89,-0.63,-0.04,0.21
2023-11-23,6.31,6.51,6.53,6.25,37564014,261527945.0,4.44,3.17,0.2,0.32
2023-11-24,6.36,6.41,6.5,6.34,22022428,153494532.0,2.46,-1.54,-0.1,0.19
2023-11-27,6.5,6.34,6.51,6.28,28195944,194415269.0,3.59,-1.09,-0.07,0.24
2023-11-28,6.39,6.57,6.63,6.26,71393555,505139872.0,5.84,3.63,0.23,0.6
2023-11-29,6.57,6.46,6.66,6.41,49020159,344854336.0,3.81,-1.67,-0.11,0.41
2023-11-30,6.52,6.51,6.62,6.36,85167018,600697744.0,4.02,0.77,0.05,0.72
2023-12-01,6.46,6.62,6.82,6.46,74841361,539225904.0,5.53,1.69,0.11,0.63
2023-12-04,6.66,6.33,6.73,6.21,104330812,723031520.0,7.85,-4.38,-0.29,0.88
2023-12-05,6.36,6.23,6.47,6.19,40704313,277985472.0,4.42,-1.58,-0.1,0.34
2023-12-06,6.26,6.31,6.4,6.22,26366480,180645129.0,2.89,1.28,0.08,0.22
2023-12-07,6.29,6.06,6.29,5.93,52735729,347405840.0,5.71,-3.96,-0.25,0.44
2023-12-08,6.07,6.09,6.13,6.0,25335833,167524320.0,2.15,0.5,0.03,0.21
2023-12-11,5.99,6.05,6.11,5.9,38739531,253634906.0,3.45,-0.66,-0.04,0.33
2023-12-12,6.02,6.05,6.12,5.99,27410878,181097521.0,2.15,0.0,0.0,0.23
2023-12-13,6.06,6.12,6.18,5.99,33927871,225334009.0,3.14,1.16,0.07,0.29
2023-12-14,6.16,6.36,6.44,6.16,53184334,366804624.0,4.58,3.92,0.24,0.45
2023-12-15,6.4,6.51,6.61,6.4,63663076,449524992.0,3.3,2.36,0.15,0.53
2023-12-18,6.45,6.45,6.49,6.37,33584172,234659567.0,1.84,-0.92,-0.06,0.28
2023-12-19,6.41,6.36,6.43,6.25,30604328,210876084.0,2.79,-1.4,-0.09,0.26
2023-12-20,6.5,6.32,6.5,6.24,40826628,281398976.0,4.09,-0.63,-0.04,0.34
2023-12-21,6.23,6.31,6.36,6.16,30509220,207759106.0,3.16,-0.16,-0.01,0.26
2023-12-22,6.41,6.33,6.46,6.27,32564307,224568233.0,3.01,0.32,0.02,0.27
2023-12-27,6.39,6.42,6.47,6.28,23138934,160443052.0,3.0,1.42,0.09,0.19
2023-12-28,6.42,6.68,6.73,6.41,41762660,299713296.0,4.98,4.05,0.26,0.35
2023-12-29,6.69,6.72,6.75,6.58,28790472,208475421.0,2.54,0.6,0.04,0.24
2024-01-02,6.73,6.62,6.75,6.56,18448600,132135014.0,2.83,-1.49,-0.1,0.15
2024-01-03,6.62,6.57,6.69,6.5,19993115,142068918.0,2.87,-0.76,-0.05,0.17
2024-01-04,6.57,6.79,6.83,6.54,42275674,306785456.0,4.41,3.35,0.22,0.36
2024-01-05,6.76,6.63,6.76,6.56,29602448,213178325.0,2.95,-2.36,-0.16,0.25
2024-01-08,6.62,6.41,6.63,6.35,31475578,219246269.0,4.22,-3.32,-0.22,0.26
2024-01-09,6.46,6.41,6.55,6.41,30005519,210032825.0,2.18,0.0,0.0,0.25
2024-01-10,6.41,6.36,6.48,6.34,29516952,204797359.0,2.18,-0.78,-0.05,0.25
2024-01-11,6.46,5.93,6.48,5.85,101305739,669446112.0,9.91,-6.76,-0.43,0.85
2024-01-12,5.86,6.0,6.1,5.72,55405599,361622640.0,6.41,1.18,0.07,0.47
2024-01-15,6.0,5.81,6.02,5.77,40967925,262545420.0,4.17,-3.17,-0.19,0.34
2024-01-16,5.77,5.57,5.78,5.52,59157591,364082192.0,4.48,-4.13,-0.24,0.5
2024-01-17,5.5,5.45,5.57,5.39,68483447,411530880.0,3.23,-2.15,-0.12,0.58
2024-01-18,5.4,5.55,5.59,5.37,45338867,274641360.0,4.04,1.83,0.1,0.38
2024-01-19,5.54,5.37,5.61,5.27,50631368,300677344.0,6.13,-3.24,-0.18,0.43
2024-01-22,5.37,5.13,5.41,5.02,80161501,456759744.0,7.26,-4.47,-0.24,0.67
2024-01-23,5.14,5.23,5.32,5.06,48152431,277033008.0,5.07,1.95,0.1,0.4
2024-01-24,5.33,5.38,5.46,5.16,47297918,275910352.0,5.74,2.87,0.15,0.4
2024-01-25,5.4,5.56,5.61,5.34,87226737,525960192.0,5.02,3.35,0.18,0.73
2024-01-26,5.57,5.45,5.76,5.36,60466596,366550192.0,7.19,-1.98,-0.11,0.51
2024-01-29,5.53,5.4,5.66,5.35,36217554,217076919.0,5.69,-0.92,-0.05,0.3
2024-01-30,5.4,5.32,5.42,5.3,38309702,226001315.0,2.22,-1.48,-0.08,0.32
2024-01-31,5.32,5.2,5.36,5.13,34557098,198604432.0,4.32,-2.26,-0.12,0.29
2024-02-01,5.17,5.29,5.42,5.16,30173308,176758263.0,5.0,1.73,0.09,0.25
2024-02-02,5.33,5.29,5.45,5.25,32628655,191476718.0,3.78,0.0,0.0,0.27
2024-02-05,5.18,5.21,5.29,5.1,35930392,205862661.0,3.59,-1.51,-0.08,0.3
2024-02-06,5.3,5.6,5.66,5.24,51113775,309976960.0,8.06,7.49,0.39,0.43
2024-02-07,5.62,5.5,5.65,5.45,33746674,205022384.0,3.57,-1.79,-0.1,0.28
2024-02-08,5.5,5.45,5.54,5.41,35674507,213872909.0,2.36,-0.91,-0.05,0.3
2024-02-09,5.37,5.32,5.41,5.21,8412664,48903104.0,3.67,-2.39,-0.13,0.07
2024-02-14,5.29,5.45,5.46,5.11,20131441,118711369.0,6.58,2.44,0.13,0.17
2024-02-15,5.27,5.45,5.5,5.27,14977187,89079707.0,4.22,0.0,0.0,0.13
2024-02-16,5.5,5.67,5.7,5.41,18892404,116338389.0,5.32,4.04,0.22,0.16
2024-02-19,5.56,5.57,5.64,5.54,20419857,125192579.0,1.76,-1.76,-0.1,0.17
2024-02-20,5.61,5.64,5.68,5.49,35158894,215264434.0,3.41,1.26,0.07,0.3
2024-02-21,5.66,5.73,5.87,5.57,40858058,257250664.0,5.32,1.6,0.09,0.34
2024-02-22,5.71,5.83,5.87,5.7,32515827,206161833.0,2.97,1.75,0.1,0.27
2024-02-23,5.72,5.78,5.86,5.68,19632527,123609573.0,3.09,-0.86,-0.05,0.16
2024-02-26,5.73,5.75,5.88,5.73,14093713,89237686.0,2.6,-0.52,-0.03,0.12
2024-02-27,5.72,5.83,5.86,5.61,23720275,149244154.0,4.35,1.39,0.08,0.2
2024-02-28,5.86,5.56,5.87,5.54,50077020,310623200.0,5.66,-4.63,-0.27,0.42
2024-02-29,5.57,5.58,5.68,5.54,43299406,266048931.0,2.52,0.36,0.02,0.36
2024-03-01,5.6,5.56,5.6,5.4,37942675,229999782.0,3.58,-0.36,-0.02,0.32
2024-03-04,5.58,5.43,5.62,5.41,57416501,345604256.0,3.78,-2.34,-0.13,0.48
2024-03-05,5.43,5.26,5.43,5.21,50058610,291146800.0,4.05,-3.13,-0.17,0.42
2024-03-06,5.25,5.34,5.4,5.2,32857821,191977230.0,3.8,1.52,0.08,0.28
2024-03-07,5.34,5.3,5.38,5.24,28050596,164224340.0,2.62,-0.75,-0.04,0.24
2024-03-08,5.33,5.41,5.49,5.32,29100054,173864299.0,3.21,2.08,0.11,0.24
2024-03-11,5.36,5.47,5.49,5.36,25678488,153831860.0,2.4,1.11,0.06,0.22
2024-03-12,5.54,5.82,5.86,5.5,63018261,393824240.0,6.58,6.4,0.35,0.53
2024-03-13,5.76,5.91,5.96,5.76,52671000,337024000.0,3.44,1.55,0.09,0.44
2024-03-14,6.12,6.03,6.26,5.94,79679801,525740160.0,5.41,2.03,0.12,0.67
2024-03-15,6.01,6.16,6.17,5.96,71356706,474121824.0,3.48,2.16,0.13,0.6
2024-03-18,6.08,6.0,6.13,5.98,45502387,299397072.0,2.44,-2.6,-0.16,0.38
2024-03-19,6.0,5.88,6.0,5.82,51216037,328946496.0,3.0,-2.0,-0.12,0.43
2024-03-20,5.9,5.87,5.97,5.84,42896891,275866976.0,2.21,-0.17,-0.01,0.36
2024-03-21,5.91,5.95,6.05,5.77,69085392,447103872.0,4.77,1.36,0.08,0.58
2024-03-22,5.91,5.89,6.12,5.82,63350658,409782464.0,5.04,-1.01,-0.06,0.53
2024-03-25,5.88,5.8,6.03,5.76,35238305,224643964.0,4.58,-1.53,-0.09,0.3
2024-03-26,5.96,5.81,6.01,5.68,35938571,228187721.0,5.69,0.17,0.01,0.3
2024-03-27,5.71,5.73,5.82,5.68,63661058,400628528.0,2.41,-1.38,-0.08,0.53
2024-03-28,5.73,5.61,5.76,5.6,32939080,204006298.0,2.79,-2.09,-0.12,0.28
2024-04-02,5.79,5.82,5.86,5.73,39918939,253005352.0,2.32,3.74,0.21,0.34
2024-04-03,5.76,5.65,5.83,5.64,36970016,230092645.0,3.26,-2.92,-0.17,0.31
2024-04-05,5.73,5.61,5.73,5.48,16709052,102198251.0,4.42,-0.71,-0.04,0.14
2024-04-08,5.53,5.61,5.69,5.51,25332710,155502427.0,3.21,0.0,0.0,0.21
2024-04-09,5.58,5.68,5.71,5.58,25815606,160104326.0,2.32,1.25,0.07,0.22
2024-04-10,5.75,5.68,5.76,5.62,32033417,199250207.0,2.46,0.0,0.0,0.27
2024-04-11,5.52,5.58,5.61,5.51,35061808,213879349.0,1.76,-1.76,-0.1,0.29
2024-04-12,5.54,5.4,5.64,5.38,40202503,241025751.0,4.66,-3.23,-0.18,0.34
2024-04-15,5.38,5.33,5.38,5.26,35865787,210265029.0,2.22,-1.3,-0.07,0.3
2024-04-16,5.31,5.27,5.31,5.17,41612618,240767510.0,2.63,-1.13,-0.06,0.35
2024-04-17,5.29,5.27,5.34,5.23,38734080,225351484.0,2.09,0.0,0.0,0.32
2024-04-18,5.29,5.32,5.4,5.22,47170901,276988080.0,3.42,0.95,0.05,0.4
2024-04-19,5.25,5.23,5.28,5.11,60339858,346371312.0,3.2,-1.69,-0.09,0.51
2024-04-22,5.3,5.46,5.47,5.27,42020556,249560471.0,3.82,4.4,0.23,0.35
2024-04-23,5.43,5.51,5.54,5.4,31703371,190961337.0,2.56,0.92,0.05,0.27
2024-04-24,5.56,5.68,5.69,5.49,40605814,250731599.0,3.63,3.09,0.17,0.34
2024-04-25,5.71,5.98,6.01,5.69,67812245,438642144.0,5.63,5.28,0.3,0.57
2024-04-26,5.97,6.06,6.1,5.91,47181086,309673872.0,3.18,1.34,0.08,0.4
2024-04-29,6.06,6.06,6.23,6.0,65064323,432684896.0,3.8,0.0,0.0,0.55
2024-04-30,6.06,5.94,6.12,5.94,48358848,315545504.0,2.97,-1.98,-0.12,0.41
2024-05-02,5.96,6.17,6.2,5.9,25638132,170672346.0,5.05,3.87,0.23,0.22
2024-05-03,6.21,6.22,6.25,6.11,39720519,267277510.0,2.27,0.81,0.05,0.33
2024-05-06,6.17,6.24,6.32,6.14,69104918,468723808.0,2.89,0.32,0.02,0.58
2024-05-07,6.27,6.12,6.27,6.08,41325706,275241344.0,3.04,-1.92,-0.12,0.35
2024-05-08,6.14,6.11,6.3,6.08,43152506,288765392.0,3.59,-0.16,-0.01,0.36
2024-05-09,6.25,6.22,6.34,6.12,55335917,375761296.0,3.6,1.8,0.11,0.47
2024-05-10,6.19,6.32,6.35,6.19,36269277,248066544.0,2.57,1.61,0.1,0.3
2024-05-13,6.34,6.32,6.36,6.2,29983878,205333512.0,2.53,0.0,0.0,0.25
2024-05-14,6.34,6.19,6.36,6.19,29184875,198012433.0,2.69,-2.06,-0.13,0.25
2024-05-16,6.24,6.15,6.24,6.02,52805436,352892832.0,3.55,-0.65,-0.04,0.44
2024-05-17,6.12,6.08,6.15,6.0,54660947,361038752.0,2.44,-1.14,-0.07,0.46
2024-05-20,6.15,6.23,6.32,6.13,32912300,222933451.0,3.13,2.47,0.15,0.28
2024-05-21,6.19,6.03,6.19,5.99,31490707,208280680.0,3.21,-3.21,-0.2,0.26
2024-05-22,6.03,5.97,6.09,5.96,25009100,163615313.0,2.16,-1.0,-0.06,0.21
