每股指标,每股盈余公积金,0.499035,0.499035,0.498934,0.498934,0.498919,0.499659,0.499644,0.499644,0.443407,0.443407,0.443407,0.443407,0.395084,0.395084,0.395084,0.395084,0.36736,0.36736,0.36736,0.36736,0.338706,0.338706,0.338706,0.338706,0.308213,0.308213,0.308213,0.308213,0.285976,0.285976,0.285976,0.285976,0.26118,0.26118,0.26118,0.26118,0.221235,0.221235,0.221235,0.221235,0.366505,0.366505,0.366505,0.366505,0.290509,0.290503,0.290503,0.290503,0.216144,0.216144,0.216144,0.216144,0.146877,0.146822,0.146822,0.146822,0.0993,0.10077,0.10077,0.10077,,0.098625,,0.188655,0.148121,0.11279
每股指标,每股留存收益,2.738538,2.465136,2.902806,2.613048,2.485212,2.265945,2.574394,2.356845,2.282058,2.077699,2.430399,2.255834,2.127106,1.961476,2.246318,2.087816,2.005018,1.840218,2.62671,2.512107,2.388727,2.159268,2.185108,2.260184,2.174597,2.07746,2.174512,2.203276,2.113984,1.977899,2.091736,2.114423,1.997227,1.861937,1.976172,1.999727,1.820511,1.730214,1.808035,1.795799,3.107103,2.933511,3.019047,2.995244,2.581805,2.401365,2.454313,2.432049,1.962299,1.777715,1.806622,1.770815,1.353813,1.219728,1.318678,1.296064,0.990625,0.909348,1.014713,0.974381,,0.861049,,0.866713,0.626162,0.453392
每股指标,每股营业收入,7.358461,4.824648,2.193405,8.340094,6.110991,4.178198,1.856194,6.910236,5.209949,3.52874,1.447908,6.245289,4.426265,2.939433,1.315001,5.285742,3.815795,2.415169,0.992028,4.75077,3.353048,1.723472,0.41334,4.526961,2.739406,1.703146,0.679954,4.339412,2.71442,1.612185,0.620596,3.913574,2.510525,1.458554,0.57617,3.860449,2.518592,1.53244,0.615093,4.065408,4.935483,3.003416,1.176646,8.028095,4.995203,3.172454,1.297274,7.507593,4.629754,3.075842,1.222382,5.776509,3.377907,2.126881,0.824297,4.147304,2.309733,1.485392,0.659894,3.363126,,1.484606,,3.875073,3.683353,2.940738
每股指标,每股营业总收入,7.358461,4.824648,2.193405,8.340094,6.110991,4.178198,1.856194,6.910236,5.209949,3.52874,1.447908,6.245289,4.426265,2.939433,1.315001,5.285742,3.815795,2.415169,0.992028,4.75077,3.353048,1.723472,0.41334,4.526961,2.739406,1.703146,0.679954,4.339412,2.71442,1.612185,0.620596,3.913574,2.510525,1.458554,0.57617,3.860449,2.518592,1.53244,0.615093,4.065408,4.935483,3.003416,1.176646,8.028095,4.995203,3.172454,1.297274,7.507593,4.629754,3.075842,1.222382,5.776509,3.377907,2.126881,0.824297,4.147304,2.309733,1.485392,0.659894,3.363126,,1.484606,,3.875073,3.683353,2.940738
每股指标,每股息税前利润,0.903763,0.639284,0.316931,0.988752,0.847737,0.593826,0.25713,0.884163,0.756085,0.514974,0.210221,0.805546,0.661127,0.460481,0.204015,0.657751,0.578547,0.39214,0.12838,0.505842,0.342672,0.087918,-0.075203,0.282864,0.19183,0.070043,-0.031633,0.336412,0.229687,0.062456,-0.021418,0.356935,0.220936,0.0547,-0.020741,0.418905,0.21093,0.104187,0.014102,0.49454,0.410381,0.215543,0.02226,0.959529,0.469986,0.282663,0.021174,1.071462,0.478655,0.310011,0.037717,0.907186,0.314706,0.19814,0.003142,0.629194,0.218847,0.164155,0.032215,0.476649,,0.162476,,0.554821,0.587377,0.417457
盈利能力,净资产收益率(ROE),15.03,10.07,5.14,16.62,14.18,9.85,4.18,15.47,12.93,8.75,3.45,13.84,11.18,7.67,3.27,11.64,9.78,6.21,2.21,8.57,6.13,1.45,-1.58,4.78,3.01,0.99,-0.59,5.47,3.65,0.86,-0.47,6.14,3.75,0.86,-0.5,7.86,4.04,2.06,0.27,9.69,4.24,2.21,0.28,10.29,5.33,3.07,0.2836,12.24,6.12,3.54,0.5032,10.26,4.8281,2.75,0.3378,8.37,3.7042,2.1741,0.6789,22.95,,6.2879,,21.11,25.0,24.32
盈利能力,摊薄净资产收益率,14.885214,10.613442,5.000226,15.640387,13.797054,10.066483,4.084459,14.825539,12.788742,9.091027,3.387346,13.429507,11.165205,8.027547,3.21541,11.672358,10.130526,6.872907,2.183569,8.273216,6.029965,1.501587,-1.594001,4.795882,3.07324,1.03129,-0.600027,5.462599,3.656177,0.878702,-0.469377,6.027324,3.703727,0.873591,-0.500095,7.689127,4.056869,2.115698,0.269518,9.346772,4.222255,2.242232,0.280627,9.90939,5.27923,3.126145,0.283075,11.623761,6.042674,3.609031,0.501626,10.214717,4.538437,2.616768,0.336919,7.990019,3.587779,2.197398,0.676709,6.169591,,6.137506,,20.050733,22.858732,22.009184
盈利能力,净资产收益率_平均,15.131797,10.509385,5.135496,16.252578,14.091363,10.03947,4.17979,15.158129,12.839586,8.934097,3.447269,13.723841,11.245768,7.937028,3.271346,11.256598,9.670231,6.421955,2.212198,8.519028,6.12295,1.478362,-1.575989,4.762495,3.024648,1.009766,-0.594368,5.478828,3.656301,0.866222,-0.468278,6.104716,3.705853,0.86141,-0.498881,7.859751,4.068273,2.100413,0.269886,9.665355,4.250065,2.234018,0.281022,10.285473,5.347468,3.12132,0.283536,12.204436,6.131925,3.615338,0.503204,10.664658,4.636218,2.64523,0.342487,8.334618,3.652668,2.185826,0.678901,9.832929,,6.012726,,21.525438,24.580605,22.009184
盈利能力,净资产收益率_平均_扣除非经常损益,14.612171,10.160933,4.966609,15.852811,13.735645,9.683354,4.135688,15.064658,12.762669,8.924,3.523582,13.372404,10.910261,7.64327,3.240187,10.197706,8.787865,5.828503,1.878238,6.330954,5.572203,1.224594,-1.655646,4.178652,2.660544,0.794404,-0.680936,5.034234,3.328006,0.66687,-0.547118,5.464854,3.126243,0.406684,-0.785727,6.940386,3.66068,2.004536,0.236237,9.147619,4.064113,2.128256,0.232303,9.695448,5.188919,3.014404,0.269816,11.951319,6.012339,3.609212,0.427919,10.328276,4.479286,2.614795,0.303035,7.91628,3.243174,1.905127,0.422535,9.428151,,5.665992,,20.140929,21.927246,19.356784
盈利能力,摊薄净资产收益率_扣除非经常损益,14.374055,10.261539,4.835788,15.255678,13.448765,9.70941,4.041363,14.734119,12.71213,9.080752,3.462332,13.085607,10.832101,7.730439,3.184784,10.574356,9.206161,6.237783,1.853931,6.148278,5.487581,1.243832,-1.674568,4.207946,2.703286,0.811337,-0.687419,5.019322,3.327893,0.676477,-0.548402,5.395573,3.12445,0.412435,-0.787639,6.78972,3.650419,2.019123,0.235915,8.846101,4.03752,2.136081,0.231976,9.340938,5.122705,3.019064,0.269378,11.382688,5.924829,3.602915,0.426577,9.892527,4.384815,2.58666,0.298109,7.588977,3.18556,1.915213,0.421171,5.915616,,5.783577,,18.761076,20.391241,19.356784
