日期,收盘价
2024-11-14,22.40
2024-11-15,21.98
2024-11-18,22.04
2024-11-19,22.28
2024-11-20,22.10
2024-11-21,22.03
2024-11-22,21.44
2024-11-25,21.77
2024-11-26,21.57
2024-11-27,22.10
2024-11-28,21.87
2024-11-29,22.15
2024-12-02,22.06
2024-12-03,21.94
2024-12-04,21.65
2024-12-05,21.51
2024-12-06,21.76
2024-12-09,21.71
2024-12-10,21.72
2024-12-11,21.94
2024-12-12,22.43
2024-12-13,22.37
2024-12-16,21.83
2024-12-17,22.12
2024-12-18,22.32
2024-12-19,22.23
2024-12-20,22.12
2024-12-23,21.98
2024-12-24,22.39
2024-12-25,22.48
2024-12-26,22.65
2024-12-27,22.74
2024-12-30,22.92
2024-12-31,22.79
2025-01-02,21.95
2025-01-03,21.43
2025-01-06,21.43
2025-01-07,21.12
2025-01-08,21.14
2025-01-09,20.72
2025-01-10,20.51
2025-01-13,20.30
2025-01-14,20.77
2025-01-15,20.61
2025-01-16,20.67
2025-01-17,20.87
2025-01-20,21.32
2025-01-21,21.21
2025-01-22,21.07
2025-01-23,21.14
2025-01-24,21.63
2025-01-27,21.53
2025-02-05,21.05
2025-02-06,20.99
2025-02-07,21.44
2025-02-10,21.23
2025-02-11,21.16
2025-02-12,21.31
2025-02-13,21.16
2025-02-14,21.41
2025-02-17,22.88
2025-02-18,22.79
2025-02-19,24.38
2025-02-20,23.74
2025-02-21,23.85
2025-02-24,24.13
2025-02-25,23.48
2025-02-26,23.54
2025-02-27,23.23
2025-02-28,22.75
2025-03-03,22.57
2025-03-04,22.63
2025-03-05,22.35
2025-03-06,23.11
2025-03-07,23.06
2025-03-10,23.16
2025-03-11,23.32
2025-03-12,24.50
2025-03-13,24.66
2025-03-14,24.48
2025-03-17,24.21
2025-03-18,23.95
2025-03-19,23.91
2025-03-20,23.90
2025-03-21,23.48
2025-03-24,23.51
2025-03-25,23.48
2025-03-26,23.45
2025-03-27,23.26
2025-03-28,23.14
2025-03-31,22.93
2025-04-01,23.27
2025-04-02,23.20
2025-04-03,22.90
2025-04-07,20.61
2025-04-08,20.62
2025-04-09,20.63
2025-04-10,21.03
2025-04-11,21.05
2025-04-14,21.48
2025-04-15,21.31
2025-04-16,21.36
2025-04-17,21.29
2025-04-18,21.37
2025-04-21,21.50
2025-04-22,21.57
2025-04-23,21.65
2025-04-24,21.80
2025-04-25,21.95
2025-04-28,21.83
2025-04-29,21.87
2025-04-30,21.68
2025-05-06,21.71
2025-05-07,21.90
2025-05-08,22.29
2025-05-09,22.31
2025-05-12,22.32
2025-05-13,22.43
2025-05-14,22.36
2025-05-15,22.24
2025-05-16,22.23
2025-05-19,22.10
2025-05-20,22.12
2025-05-21,22.10
2025-05-22,22.12
2025-05-23,21.70
2025-05-26,21.55
2025-05-27,21.43
