日期,收盘价
2024-05-17,45.27
2024-05-20,46.85
2024-05-21,46.63
2024-05-22,46.10
2024-05-23,45.23
2024-05-24,45.61
2024-05-27,46.00
2024-05-28,45.53
2024-05-29,45.57
2024-05-30,45.01
2024-05-31,44.76
2024-06-03,45.90
2024-06-04,46.27
2024-06-05,45.76
2024-06-06,45.20
2024-06-07,45.44
2024-06-11,44.71
2024-06-12,44.43
2024-06-13,42.22
2024-06-14,42.75
2024-06-17,42.87
2024-06-18,42.37
2024-06-19,41.94
2024-06-20,42.20
2024-06-21,41.68
2024-06-24,41.44
2024-06-25,41.30
2024-06-26,41.01
2024-06-27,41.01
2024-06-28,41.39
2024-07-01,42.71
2024-07-02,42.09
2024-07-03,41.88
2024-07-04,41.61
2024-07-05,41.60
2024-07-08,41.81
2024-07-09,40.62
2024-07-10,41.47
2024-07-11,41.87
2024-07-12,40.86
2024-07-15,42.41
2024-07-16,43.00
2024-07-17,43.28
2024-07-18,43.27
2024-07-19,43.55
2024-07-22,42.79
2024-07-23,41.56
2024-07-24,41.26
2024-07-25,41.10
2024-07-26,40.86
2024-07-29,40.04
2024-07-30,40.80
2024-07-31,41.50
2024-08-01,41.24
2024-08-02,41.97
2024-08-05,42.48
2024-08-06,42.42
2024-08-07,41.17
2024-08-08,41.53
2024-08-09,41.10
2024-08-12,42.14
2024-08-13,42.15
2024-08-14,41.77
2024-08-15,41.54
2024-08-16,40.78
2024-08-19,39.86
2024-08-20,38.75
2024-08-21,37.42
2024-08-22,37.31
2024-08-23,36.60
2024-08-26,36.71
2024-08-27,35.66
2024-08-28,36.07
2024-08-29,35.85
2024-08-30,36.60
2024-09-02,36.50
2024-09-03,37.23
2024-09-04,36.17
2024-09-05,36.16
2024-09-06,36.17
2024-09-09,36.62
2024-09-10,36.57
2024-09-11,36.52
2024-09-12,35.58
2024-09-13,35.51
2024-09-18,34.33
2024-09-19,34.72
2024-09-20,34.11
2024-09-23,33.82
2024-09-24,36.42
2024-09-25,36.43
2024-09-26,37.91
2024-09-27,40.97
2024-09-30,43.96
2024-10-08,42.81
2024-10-09,39.86
2024-10-10,41.28
2024-10-11,40.14
2024-10-14,41.10
2024-10-15,39.93
2024-10-16,39.68
2024-10-17,39.15
2024-10-18,40.05
2024-10-21,41.03
2024-10-22,41.75
2024-10-23,41.56
2024-10-24,40.98
2024-10-25,40.91
2024-10-28,41.32
2024-10-29,40.89
2024-10-30,41.67
2024-10-31,41.43
2024-11-01,41.77
2024-11-04,41.85
2024-11-05,42.25
2024-11-06,42.29
2024-11-07,43.55
2024-11-08,42.61
2024-11-11,42.36
2024-11-12,42.05
2024-11-13,41.92
2024-11-14,40.92
2024-11-15,40.00
2024-11-18,39.82
2024-11-19,39.88
2024-11-20,39.90
2024-11-21,40.21
2024-11-22,38.88
2024-11-25,38.47
2024-11-26,38.60
2024-11-27,38.91
2024-11-28,38.45
2024-11-29,38.66
2024-12-02,38.88
2024-12-03,38.85
2024-12-04,38.31
2024-12-05,38.39
2024-12-06,38.36
2024-12-09,37.54
2024-12-10,37.73
2024-12-11,38.51
2024-12-12,39.22
2024-12-13,38.29
2024-12-16,37.91
2024-12-17,37.80
2024-12-18,37.50
2024-12-19,37.53
2024-12-20,36.96
2024-12-23,37.09
2024-12-24,37.34
2024-12-25,37.09
2024-12-26,36.95
2024-12-27,37.36
2024-12-30,37.49
2024-12-31,37.27
2025-01-02,36.45
2025-01-03,36.19
2025-01-06,36.35
2025-01-07,36.54
2025-01-08,36.12
2025-01-09,36.17
2025-01-10,35.10
2025-01-13,35.15
2025-01-14,35.91
2025-01-15,35.26
2025-01-16,35.32
2025-01-17,35.58
2025-01-20,36.10
2025-01-21,35.78
2025-01-22,35.41
2025-01-23,35.69
2025-01-24,35.76
2025-01-27,36.08
2025-02-05,35.70
2025-02-06,35.68
2025-02-07,35.70
2025-02-10,35.47
2025-02-11,35.14
2025-02-12,35.21
2025-02-13,37.05
2025-02-14,36.56
2025-02-17,36.71
2025-02-18,36.04
2025-02-19,36.26
2025-02-20,35.80
2025-02-21,35.88
2025-02-24,36.07
2025-02-25,35.48
2025-02-26,35.71
2025-02-27,35.40
2025-02-28,35.19
2025-03-03,35.56
2025-03-04,35.94
2025-03-05,35.47
2025-03-06,35.73
2025-03-07,35.78
2025-03-10,36.18
2025-03-11,36.94
2025-03-12,36.82
2025-03-13,36.87
2025-03-14,37.33
2025-03-17,38.02
2025-03-18,37.46
2025-03-19,37.56
2025-03-20,37.10
2025-03-21,37.41
2025-03-24,37.09
2025-03-25,37.43
2025-03-26,38.76
2025-03-27,38.58
