盈利能力,销售净利率,8.813487,10.677256,9.534153,7.363814,9.942177,11.778466,9.506695,11.144274,11.995601,12.145876,9.126377,10.14579,11.775319,11.4066,9.006123,10.392692,12.264902,11.454,8.91477,12.446854,14.85003,15.133021,10.181147,13.39652,16.811579,16.389804,11.354615,14.103896,17.922708,15.694167,12.329798,14.476108,16.493657,15.529961,10.82434,13.232174,14.402392,13.227693,10.093619,12.352365,14.11888,12.755675,9.928119,11.718378,12.794239,11.802033,10.26108,11.849854,12.226424,13.430822,11.155627,12.212715,11.797469,12.647339,15.417026,20.130485,3.510716,13.661784,3.708643
盈利能力,成本费用利润率,11.009239,13.479679,12.618892,8.905161,12.470196,15.108308,11.648475,14.242894,15.41199,15.713113,11.071441,12.374062,15.709735,15.736591,11.131884,12.665381,15.45874,13.540198,11.578802,16.904374,20.474585,21.427295,13.875382,17.973377,24.190619,23.299876,15.59697,18.707608,26.039338,22.55841,16.622422,19.506332,23.327959,21.640356,14.450089,18.09852,20.179573,18.080334,13.517163,17.082894,19.851707,17.678681,13.331148,16.105181,17.340871,15.343715,13.405272,15.96461,16.318877,17.353177,14.427395,16.8732,15.208991,17.592142,22.240399,30.252715,7.855961,19.984369,5.331905
盈利能力,营业利润率,9.589511,11.38548,11.21639,7.448959,10.10739,11.657519,10.431348,11.691287,12.187357,11.898067,10.015182,10.131192,12.750084,12.296054,9.946172,10.544351,12.479809,10.635017,10.350483,13.919815,16.212679,16.358172,12.093624,14.064126,17.978016,16.82774,13.50006,14.400363,19.437751,18.031685,13.310194,15.143508,17.947691,16.088546,12.651082,13.94205,15.707307,13.802439,11.64828,13.775662,15.678351,13.506113,11.770905,12.925293,13.558317,11.692881,8.37656,12.859832,12.922756,13.062486,8.69933,13.2614,11.932087,13.50547,16.497914,20.668377,6.354056,15.096926,4.410389
盈利能力,总资产净利率_平均,5.260557,4.29749,1.849548,5.511712,5.464791,4.135135,1.567681,8.867826,7.30313,4.824598,1.48752,8.33257,6.899966,4.890902,1.702812,10.89958,9.38775,5.74806,1.844996,13.432103,11.819422,7.51641,1.945351,12.147992,11.38404,7.065248,2.007707,10.569814,10.444335,6.040182,1.927609,10.710492,9.234912,5.637279,1.625169,10.38441,8.487715,4.949814,1.592903,11.020031,9.441079,5.435179,1.792065,12.144941,10.208058,5.947514,1.986165,14.665641,11.441689,7.981853,,15.873572,,20.087851,25.252587,16.345487,6.856058,35.552216,8.847117
盈利能力,总资产净利率_平均(含少数股东损益),5.344721,4.344964,1.861049,5.510925,5.464791,4.135135,1.567681,8.867826,7.30313,4.824598,1.48752,8.33257,6.899966,4.890902,1.702812,10.89958,9.38775,5.74806,1.844996,13.432103,11.819422,7.51641,1.945351,12.147992,11.38404,7.065248,2.007707,10.569814,10.444335,6.040182,1.927609,10.710492,9.234912,5.637279,1.625169,10.38441,8.487715,4.949814,1.592903,11.020031,9.441079,5.435179,1.792065,12.144941,10.208058,5.947514,1.986165,14.665641,11.441689,7.981853,,15.873572,,20.087851,25.252587,16.345487,6.856058,35.544155,8.78185
成长能力,归母净利润,304183394.3,246444159.79,103144063.29,312113171.51,310638956.72,236707371.78,89573760.54,510971393.22,414425135.46,275516429.16,85037662.75,421776271.68,349006522.93,214643128.15,72176393.04,418529786.14,346370784.96,203439936.28,64033988.05,375467233.97,318295611.67,194052819.54,45498245.88,273089847.42,253029690.98,154961404.73,43225307.99,221965243.62,219752426.89,125920610.5,40069450.61,210200079.9,182972862.35,111126814.54,30906172.61,162196209.67,131461628.01,75104543.69,23956669.68,125135537.65,106509951.72,59685697.31,18839044.63,100274817.12,83099908.63,46929642.58,16065356.55,81035139.8,60689173.58,40355599.11,12999630.23,73264823.13,49257977.73,71614147.35,62555080.3,36654012.36,11284486.92,35882713.82,7577528.06
成长能力,营业总收入,3506557960.59,2333620269.68,1088564969.86,4237866195.5,3124456077.09,2009661997.15,942217611.81,4585057446.11,3455354965.07,2268543609.19,931963371.38,4157068010.2,2963881457.28,1881744978.13,801414656.66,4027154509.11,2824081118.57,1776147409.68,718290947.38,3016563222.31,2143400446.76,1282313787.34,446887227.72,2038513229.74,1505091681.07,945474416.24,380684904.71,1573786706.62,1226111696.69,802340184.99,324980570.96,1452048270.46,1109352839.15,715563997.68,285524766.14,1225771405.37,912776347.99,567782606.96,237344686.58,1013049182.73,754379585.13,467914822.78,189754411.87,855705596.4,649510332.9,397640311.06,156565927.59,683849232.77,496377126.78,300470042.17,116529798.19,599906068.3,417530027.78,566238846.67,405753213.91,182082108.89,321429785.5,262590725.83,202813415.13
成长能力,净利润,309050039.49,249166619.6,103785451.27,312068599.55,310638956.72,236707371.78,89573760.54,510971393.22,414425135.46,275516429.16,85037662.75,421776271.68,349006522.93,214643128.15,72176393.04,418529786.14,346370784.96,203439936.28,64033988.05,375467233.97,318295611.67,194052819.54,45498245.88,273089847.42,253029690.98,154961404.73,43225307.99,221965243.62,219752426.89,125920610.5,40069450.61,210200079.9,182972862.35,111126814.54,30906172.61,162196209.67,131461628.01,75104543.69,23956669.68,125135537.65,106509951.72,59685697.31,18839044.63,100274817.12,83099908.63,46929642.58,16065356.55,81035139.8,60689173.58,40355599.11,12999630.23,73264823.13,49257977.73,71614147.35,62555080.3,36654012.36,11284486.92,35874578.1,7521627.31
成长能力,扣非净利润,274646015.16,223794763.01,100485755.95,259298696.19,268653098.35,198910300.45,86686246.55,444117592.05,357066141.2,220767712.58,74513743.9,366275285.22,321257412.89,193119529.77,71752148.06,389993115.48,321992419.04,180113036.47,62049735.39,348482778.56,297788542.95,176415042.72,44077798.25,240480444.95,222215274.5,129821373.07,39448843.98,181147118.79,188164920.04,112864613.17,30714378.58,167723774.46,151315536.88,88062526.56,25662189.31,135114634.64,116623982.51,65037998.43,22516244.15,113108623.39,96647666.38,52029840.28,18700025.3,87972710.98,74125839.27,39968441.54,11147613.43,75609377.56,55844653.43,35521917.4,8616715.69,66772278.01,44553565.36,63926041.14,55401939.28,30802700.0,,31814900.0,6513500.0
成长能力,营业总收入增长率,12.229388,16.120037,15.532224,-7.572233,-9.576407,-11.411797,1.100283,10.295463,16.58209,20.555316,16.289783,3.225937,4.950294,5.945315,11.572428,33.501412,31.757046,38.511137,60.732037,47.978594,42.409959,35.626492,17.390319,29.529193,22.753227,17.839593,17.140819,8.383911,10.524952,12.126963,13.818697,18.459956,21.536107,26.027812,20.299624,20.998212,20.996957,21.343154,25.07993,18.387584,16.145894,17.672884,21.197769,25.130738,30.850173,32.339419,34.356988,13.992718,18.884174,,,5.945763,,39.552522,26.233856,,22.407135,29.474041,
成长能力,归属母公司净利润增长率,-2.078156,4.113428,15.149863,-38.917681,-25.043408,-14.085932,5.334222,21.147496,18.762999,28.368661,17.842537,0.77357,0.760958,5.506879,12.715754,11.469057,8.820471,4.837402,40.739465,37.488536,25.793779,25.226549,5.258349,23.032706,15.14307,23.06278,7.875968,5.597126,20.101103,13.312534,29.648698,29.596172,39.183475,47.962838,29.008635,29.616424,23.426614,25.833402,27.164992,24.792586,28.170961,27.181231,17.265026,23.742388,36.927072,16.290288,23.58318,10.605794,23.20679,,,2.304957,,14.481744,454.345808,,-68.551746,373.541154,
收益质量,经营活动净现金/销售收入,0.097841,0.073237,0.049504,0.107697,0.093531,0.061902,0.030594,0.136934,0.089156,0.065166,-0.136559,0.110931,0.042241,0.067676,-0.267426,0.094874,0.012863,-0.019891,-0.35323,0.209977,0.20951,0.213382,0.006737,0.162513,0.18216,0.222367,0.112851,0.166458,0.143136,0.192293,0.262795,0.117972,0.144022,0.209685,0.109939,0.181479,0.15514,0.163973,0.096158,0.165521,0.211925,0.286032,0.156779,0.097692,0.077398,0.088825,0.121616,0.066808,0.142786,0.13513,0.044359,0.147902,0.146569,0.036484,0.116556,0.000857,0.215801,0.090152,0.064181
收益质量,经营性现金净流量/营业总收入,0.097841,0.073237,0.049504,0.107697,0.093531,0.061902,0.030594,0.136934,0.089156,0.065166,-0.136559,0.110931,0.042241,0.067676,-0.267426,0.094874,0.012863,-0.019891,-0.35323,0.209977,0.20951,0.213382,0.006737,0.162513,0.18216,0.222367,0.112851,0.166458,0.143136,0.192293,0.262795,0.117972,0.144022,0.209685,0.109939,0.181479,0.15514,0.163973,0.096158,0.165521,0.211925,0.286032,0.156779,0.097692,0.077398,0.088825,0.121616,0.066808,0.142786,0.13513,0.044359,0.147902,0.146569,0.036484,0.116556,0.000857,0.215801,0.090152,0.064181
收益质量,成本费用率,90.480492,88.42242,88.156805,92.923118,90.218596,88.866381,88.927873,87.828424,86.825529,87.408955,90.471037,89.683937,86.861775,86.856743,89.252731,87.673761,86.325615,88.68012,88.842067,85.728212,83.032074,82.343215,87.20255,85.832964,81.954936,82.958385,86.885677,85.877031,81.306154,82.436997,87.722957,86.215152,83.187189,84.428106,88.127606,85.842273,83.757097,84.914628,87.850133,85.498043,83.605293,84.763807,87.615413,86.654764,85.142226,87.429318,90.053075,86.398989,86.225071,86.180663,90.967687,86.140434,87.169784,85.849819,82.711723,78.102496,92.926453,84.663132,94.292706
收益质量,期间费用率,20.919087,20.016295,19.712505,23.283247,21.542177,21.123777,21.308374,20.277401,20.39838,20.747837,22.194138,20.28459,18.177444,18.898708,22.434273,22.880559,22.622606,25.44846,26.512245,26.031564,25.19312,23.569896,26.620748,26.614199,23.27305,24.252337,26.499964,26.713452,23.725844,24.290169,28.539696,24.839261,22.635708,22.973444,26.171217,23.31917,21.772789,22.375125,23.450563,22.362269,21.839033,22.315681,24.323964,22.54686,21.486496,22.330075,29.000168,23.951741,23.386018,22.889107,26.972219,23.702452,24.516219,20.901383,22.717691,18.779908,34.61578,22.632187,29.070897
收益质量,销售成本率,69.561405,68.406125,68.4443,69.63987,68.676419,67.742603,67.619498,67.551022,66.427148,66.661118,68.276899,69.399346,68.684331,67.958034,66.818458,64.793201,63.703009,63.231659,62.329821,59.696648,57.838953,58.773318,60.581802,59.218764,58.681886,58.706048,60.385713,59.163579,57.58031,58.146828,59.18326,61.375891,60.55148,61.454661,61.956389,62.523103,61.984308,62.539503,64.399569,63.135774,61.766259,62.448126,63.291448,64.107903,63.65573,65.099242,61.052906,62.447248,62.839052,63.291555,63.995467,62.437982,62.653564,64.948436,59.994031,59.322588,58.310672,62.030944,65.221809
收益质量,经营活动净现金/归属母公司的净利润,1.127894,0.693495,0.522463,1.462313,0.940751,0.525554,0.321819,1.228744,0.743239,0.536531,-1.49632,1.09337,0.35873,0.593313,-2.969381,0.912896,0.104877,-0.173663,-3.962307,1.68699,1.410845,1.410043,0.066178,1.213104,1.08354,1.356743,0.993885,1.180234,0.798631,1.225252,2.131382,0.814947,0.873199,1.3502,1.015673,1.371503,1.077185,1.23962,0.95267,1.339996,1.501004,2.242396,1.579145,0.833671,0.604945,0.752627,1.18522,0.563795,1.167851,1.006124,0.39764,1.211055,1.242383,0.288472,0.756022,0.004259,6.14695,0.65974,1.717817
收益质量,所得税/利润总额,11.521954,10.418631,14.29522,11.010814,11.62852,12.272568,8.225379,10.912154,10.357106,11.567744,8.886093,8.576272,13.707084,16.546989,9.354197,6.40769,8.09264,4.609333,13.338171,14.11116,12.64931,14.230977,15.856117,13.162321,15.201843,15.20703,16.211581,12.210251,15.345455,15.606768,15.443226,13.921916,15.006879,14.999999,14.999999,14.829946,14.787946,13.84209,14.999999,15.426854,14.931531,14.87774,15.0,16.032843,13.344014,12.022989,14.999999,14.089542,13.108834,10.192255,14.999999,15.975153,11.013841,16.25844,16.190942,14.802868,51.909752,19.253697,26.234282
财务风险,流动比率,1.763075,1.704496,1.972922,1.878162,2.031901,2.04443,2.315692,2.008533,2.0435,1.870277,1.976172,2.081942,2.572206,1.601396,1.554236,1.360033,1.384638,1.391955,1.366382,1.589074,1.855132,1.885891,2.625566,2.409643,2.715322,2.408578,3.542867,3.263694,3.70473,3.206347,3.687894,4.070941,3.582291,2.94979,4.010297,3.886488,3.613395,3.495105,3.982757,2.577956,2.602334,2.610073,3.365877,3.402243,3.458626,3.598308,3.826296,1.991243,1.845573,2.138217,,1.864175,,1.508611,2.113303,2.639265,1.951888,1.696296,1.107911
财务风险,速动比率,1.469228,1.415134,1.672612,1.556797,1.704957,1.728331,1.940181,1.725374,1.735694,1.602393,1.67064,1.777959,2.161535,1.191586,1.104631,1.084314,1.109458,1.096329,1.045236,1.29087,1.425665,1.46709,2.042124,1.885969,2.180542,1.892844,2.956014,2.695952,3.150546,2.724268,3.100245,3.513461,3.081284,2.528212,3.501067,3.431717,3.197103,3.059434,3.408394,2.035954,2.081964,2.122797,2.837054,2.918699,2.882073,3.010631,3.268502,1.51466,1.390175,1.611895,,1.498116,,1.182311,1.639252,2.110503,1.557831,1.158686,0.677521
财务风险,保守速动比率,1.034054,0.912149,1.198105,1.118422,1.230732,1.210072,1.371765,1.19396,1.168495,1.024566,1.105359,1.269939,1.724785,0.87748,0.70989,0.694104,0.571349,0.630612,0.581697,0.8564,0.853274,0.841315,1.237292,1.039869,1.72992,1.389805,2.23978,1.373336,1.79337,1.422342,1.508958,1.487247,1.381916,1.268288,1.583795,1.536997,1.396192,1.898012,2.899547,1.710538,1.478853,1.50857,2.804268,2.267342,2.112279,2.118511,3.154991,1.388543,1.197558,1.275342,,1.405435,,1.105889,1.441548,1.97543,1.45206,1.057221,0.61655
财务风险,资产负债率,31.493857,32.424886,27.152868,27.763007,26.076877,26.668463,24.442039,28.947145,28.750207,32.366289,33.01379,34.378011,31.905829,43.528753,43.730343,50.073432,48.282025,48.005723,45.32644,37.501214,32.012851,32.028329,21.08281,22.453295,21.723441,24.547292,17.010168,18.77342,17.690066,20.768785,18.404172,16.93661,19.006859,23.831687,17.100159,17.871781,20.768898,21.212219,19.342736,26.064181,28.362914,28.978597,23.957971,24.261436,24.466161,24.300997,23.498034,38.467551,37.255536,35.168333,,39.929926,,48.295132,36.249715,34.540318,44.821749,51.712778,74.806939
财务风险,权益乘数,1.437129,1.437176,1.382632,1.396084,1.380188,1.385555,1.364932,1.462742,1.461524,1.500842,1.50816,1.701519,1.662276,1.880533,1.888098,1.809465,1.770471,1.759526,1.713804,1.454135,1.386538,1.383283,1.278206,1.260718,1.254481,1.277069,1.217986,1.21779,1.209569,1.23304,1.214864,1.210467,1.226467,1.265378,1.211884,1.267483,1.296603,1.301786,1.283637,1.337606,1.360075,1.365142,1.31766,1.419066,1.42316,1.424495,1.411755,1.642557,1.625944,1.599686,,1.780359,,1.770641,1.664851,1.650781,1.895894,2.607384,4.020373
财务风险,权益乘数(含少数股权的净资产),1.459723,1.479834,1.372737,1.384332,1.352756,1.363669,1.323487,1.407402,1.403512,1.478552,1.492844,1.523879,1.468554,1.770812,1.777156,2.002941,1.933563,1.923288,1.829037,1.600031,1.470866,1.471201,1.267151,1.289545,1.277521,1.325333,1.204966,1.231124,1.21492,1.262128,1.225552,1.203899,1.234672,1.312881,1.206274,1.217608,1.26213,1.269232,1.239813,1.352524,1.395925,1.408026,1.315062,1.320331,1.323909,1.321021,1.307155,1.625158,1.593766,1.542456,,1.664722,,1.934053,1.56862,1.527657,1.812308,2.070941,3.969346
财务风险,产权比率,46.886286,48.303256,37.497954,38.432797,35.27567,36.366977,32.348728,40.740299,40.351286,47.855262,49.284457,52.387944,46.855448,77.081268,77.715674,100.294161,93.356374,92.328861,82.903767,60.003109,47.086621,47.120116,26.715105,28.954545,27.752167,32.533349,20.496689,23.11241,21.492018,26.212882,22.555286,20.389981,23.467246,31.288191,20.627493,21.760829,26.213063,26.923235,23.981394,35.252442,39.592502,40.802626,31.506224,32.033134,32.390994,32.102136,30.715595,62.515878,59.376612,54.24561,,66.472245,,93.405387,56.862045,52.76579,81.230827,107.094129,300.751835
财务风险,现金比率,0.566621,0.478016,0.68921,0.612792,0.697066,0.763144,0.951676,0.838123,0.754851,0.640505,0.777224,0.89508,1.245939,0.40661,0.228149,0.33417,0.18704,0.28813,0.303721,0.502582,0.505814,0.461651,0.783629,0.65336,0.657641,0.463604,1.138374,0.377233,0.600601,0.452924,0.625142,0.370785,0.361736,0.437707,0.622984,0.580364,0.324397,0.94193,1.942409,0.743428,0.560887,0.588586,1.546214,0.980758,0.7009,0.797247,2.029874,0.211709,0.130083,0.198535,,0.300056,,0.200314,0.52755,0.777887,0.719605,0.249654,0.107528
营运能力,应收账款周转率,5.267007,3.595775,1.731988,7.352388,5.264238,3.61001,1.837022,8.361949,5.873664,3.760483,1.717066,7.482847,5.213471,3.223328,1.446493,9.01233,6.227477,4.390825,1.972197,12.030938,10.54221,5.954918,2.834901,16.667054,11.449596,7.94987,3.543389,15.424505,9.093036,6.38201,3.037793,15.863071,12.271547,7.438241,3.588948,15.440244,9.679673,6.385124,2.732619,11.616102,7.571294,4.617317,1.971402,9.984302,7.396488,4.094749,1.764203,9.366408,6.723745,4.53531,,9.642374,,9.938594,8.683215,3.943942,9.41454,8.620561,7.277752
营运能力,应收账款周转天数,51.262501,50.058745,51.963398,48.963678,51.289469,49.861352,48.992325,43.052161,45.967894,47.866182,52.41498,48.110028,51.788911,55.842898,62.219407,39.945274,43.356235,40.994566,45.634367,29.922852,25.611326,30.227112,31.747136,21.599497,23.581617,22.641877,25.399406,23.339484,29.693052,28.204276,29.626769,22.694217,22.002114,24.199269,25.076985,23.315693,27.893502,28.190523,32.93543,30.991463,35.661011,38.983675,45.652779,36.056601,36.503806,43.958731,51.014526,38.435221,40.156189,39.688576,,37.3352,,36.222427,41.459294,45.639606,38.238723,41.76062,49.465818
营运能力,存货周转率,4.832833,3.15942,1.636408,6.338988,4.675146,2.962759,1.331213,6.411915,4.650225,3.061584,1.233764,5.701747,3.804706,2.323636,0.96637,6.049962,4.393708,2.740654,1.016925,5.771988,3.621049,2.339249,0.983697,4.85859,3.602678,2.191492,1.048391,4.470192,3.542079,2.334369,0.927082,5.206662,3.830027,2.445612,1.105564,4.908848,3.673565,2.270739,0.900459,4.797437,3.415232,2.269089,1.054977,5.309554,3.669171,2.357134,0.891916,5.011804,3.713101,2.270032,,5.371326,,6.346094,5.681285,2.691923,5.373327,5.440129,4.796886
营运能力,存货周转天数,55.867845,56.972468,54.998482,56.791392,57.752206,60.754175,67.607473,56.145471,58.061705,58.793084,72.947455,63.138538,70.964744,77.464789,93.132,59.504501,61.451502,65.677731,88.50202,62.370186,74.564023,76.947751,91.491582,74.095566,74.944249,82.135813,85.845754,80.533449,76.226418,77.10862,97.078737,69.142175,70.495577,73.601185,81.406353,73.33696,73.498068,79.269322,99.948997,75.04006,79.057585,79.326971,85.309914,67.802295,73.586086,76.363893,100.906361,71.830419,72.715488,79.294027,,67.022545,,56.727806,63.365935,66.866686,66.997595,66.174891,75.048684
营运能力,总资产周转率,0.606425,0.406936,0.195198,0.748379,0.549657,0.351075,0.164902,0.795729,0.608817,0.397221,0.162991,0.821283,0.585968,0.428778,0.189072,1.048773,0.765415,0.501838,0.206959,1.079156,0.795919,0.496689,0.191073,0.906802,0.677154,0.431075,0.176818,0.749425,0.582743,0.384867,0.156337,0.739873,0.559906,0.362993,0.15014,0.784784,0.589326,0.3742,0.157812,0.892139,0.668684,0.426098,0.180504,1.036401,0.797863,0.503939,0.193563,1.237622,0.935816,0.594293,,1.299757,,1.588306,1.637967,0.811976,1.952894,2.601721,2.367941
营运能力,总资产周转天数,445.232085,442.329509,461.069781,481.039577,491.215079,512.709736,545.775682,452.415149,443.482725,453.148124,552.176595,438.338287,460.77562,419.797365,476.007335,343.258112,352.749427,358.681019,434.867765,333.593889,339.230461,362.399558,471.021823,396.999551,398.727191,417.559963,508.996061,480.368185,463.3259,467.692842,575.677718,486.569492,482.22305,495.87627,599.439477,458.724441,458.149856,481.025084,570.295525,403.524399,403.777742,422.437148,498.603718,347.355806,338.403706,357.18551,464.964894,290.880405,288.518098,302.880549,,276.974681,,226.656494,219.784584,221.681207,184.341749,138.369928,152.030806
营运能力,流动资产周转率,1.17207,0.786942,0.385885,1.408245,1.022644,0.644871,0.297664,1.362669,1.037696,0.66428,0.271557,1.395446,0.983536,0.780569,0.349938,1.832399,1.336528,0.870841,0.348044,1.927917,1.413112,0.875881,0.356896,1.600095,1.139155,0.724102,0.294907,1.170984,0.881656,0.576931,0.232322,1.079219,0.814945,0.519604,0.217685,1.18581,0.889937,0.570355,0.23632,1.337788,0.952233,0.599501,0.249405,1.460125,1.108013,0.689705,0.259664,1.758678,1.313933,0.796322,,1.768297,,2.145329,2.025848,0.912367,2.236319,3.037043,2.85709
营运能力,流动资产周转天数,230.36148,228.733274,233.229801,255.637294,264.021309,279.125228,302.353401,264.18741,260.19161,270.969868,331.421045,257.98203,274.519516,230.60098,257.188322,196.463654,202.015895,206.696507,258.587545,186.729972,191.067544,205.507299,252.173878,224.986504,237.017598,248.583423,305.180886,307.433508,306.241753,311.995368,387.392031,333.574416,331.310672,346.417288,413.440807,303.589794,303.39197,315.592433,380.839236,269.100889,283.543775,300.249317,360.858622,246.554189,243.679335,260.981026,346.600998,204.699123,205.4899,226.039091,,203.585686,,167.806405,177.703348,197.28895,160.978776,118.536351,126.00231
营运能力,应付账款周转率,2.888607,1.746777,0.878392,3.497238,2.561516,1.646888,0.884468,3.615396,2.638774,1.699152,0.828392,3.209785,2.36266,1.509898,0.74928,3.979757,3.104328,2.269101,1.160706,4.805664,3.143547,1.873156,0.881396,4.020317,2.911478,1.770071,,3.87402,,1.997661,1.012976,4.127856,2.862133,1.707478,0.832754,3.464981,2.56543,1.611791,0.844123,4.174946,3.214512,1.985376,0.984022,4.375298,2.974215,1.935326,0.905934,3.696466,2.63913,1.660589,,3.533809,,4.635203,3.988796,1.957215,4.072126,4.347301,4.360507
